id,day,date,slphrs,weath,lteq,pss,se,swls,evalday,posaff,negaff,TEMP,HUM,WIND,BAR,PREC
334,2,25-Mar-09,8,1,0,2.5,2,2.6,0,4.8,2.4,42,0.24,3,30.35,0
334,3,26-Mar-09,9,0,0,3.25,3,3,1,5,1.6,39,0.8,8,30.07,0.29
334,4,27-Mar-09,9,3,0,3.5,2,4.4,0,5,2.4,44,0.79,6,29.93,0
334,5,28-Mar-09,9,1,0,3.5,3,3.8,1,4.6,2.4,47,0.86,3,29.95,0.04
334,6,29-Mar-09,6.5,0,0,2.5,3,3.2,1,4.6,2.9,48,0.9,10,29.54,0.12
334,7,30-Mar-09,8,0,0,3.25,3,4,0,4.5,3,36,0.74,18,29.71,0
335,0,23-Mar-09,10,3,3,1.5,2,1.8,1,2.1,2.6,35,0.36,10,30.35,0
335,1,24-Mar-09,10,2,3,1.5,3,1.6,1,2.8,3.6,32,0.35,8,30.43,0
335,2,25-Mar-09,6,2,0,2.5,3,3,0,1.5,2.5,42,0.24,3,30.35,0
335,3,26-Mar-09,8,1,0,2.5,4,4.4,1,4,1.7,39,0.8,8,30.07,0.29
335,4,27-Mar-09,,3,3,3,4,3.8,0,3.7,2.7,44,0.79,6,29.93,0
335,5,28-Mar-09,8,2,3,1.5,2,1.2,1,2.2,2.2,47,0.86,3,29.95,0.04
335,6,29-Mar-09,6,3,3,1.5,2,2.4,1,2.5,1.6,48,0.9,10,29.54,0.12
335,7,30-Mar-09,7,0,0,2.75,3,5.2,0,3.4,2,36,0.74,18,29.71,0
336,0,23-Mar-09,8,2,9,1.75,4,4.4,0,3.2,2.8,35,0.36,10,30.35,0
336,1,24-Mar-09,6.5,3,12,2.5,4,3.6,1,4.9,2.2,32,0.35,8,30.43,0
336,2,25-Mar-09,7,2,12,2.5,4,4.6,1,4.4,2.1,42,0.24,3,30.35,0
336,3,26-Mar-09,5,3,6,2,4,4,1,4.3,2.7,39,0.8,8,30.07,0.29
336,4,27-Mar-09,3,4,3,1.5,3,3.4,0,2.8,2.8,44,0.79,6,29.93,0
336,5,28-Mar-09,15,2,12,2.5,4,4.2,1,5.225,1.45,47,0.86,3,29.95,0.04
336,6,29-Mar-09,8,1,9,2.75,4,4.2,1,3.8,1.5,48,0.9,10,29.54,0.12
336,7,30-Mar-09,6,1,42,1.75,4,3.8,1,4,1.65,36,0.74,18,29.71,0
337,0,23-Mar-09,12,3,12,1.25,3,1,1,1.5,3.7,35,0.36,10,30.35,0
337,1,24-Mar-09,8,3,9,1,1,2.2,0,1,5.1,32,0.35,8,30.43,0
337,2,25-Mar-09,11,4,6,2.75,5,4.25,1,6,1.1,42,0.24,3,30.35,0
337,3,26-Mar-09,0,2,0,2.75,4,5.4,1,5,1.1,39,0.8,8,30.07,0.29
337,4,27-Mar-09,18,3,15,1.5,2,2.2,0,1,4.5,44,0.79,6,29.93,0
337,5,28-Mar-09,8,3,24,4,5,5,1,5.9,1.4,47,0.86,3,29.95,0.04
337,6,29-Mar-09,6,0,9,2.75,4,3.8,1,3.6,2.025,48,0.9,10,29.54,0.12
337,7,30-Mar-09,7,3,18,2,4,3.6,0,5,2.5,36,0.74,18,29.71,0
338,0,23-Mar-09,7,2,0,3.25,4,4.6,1,4.6,1.3,35,0.36,10,30.35,0
338,1,24-Mar-09,7,2,12,2.75,4,4.4,1,4.8,2.6,32,0.35,8,30.43,0
338,2,25-Mar-09,6,2,9,3,5,5.2,1,3.7,2.9,42,0.24,3,30.35,0
338,3,26-Mar-09,3,3,9,2.25,3,5.8,0,4.1,2.3,39,0.8,8,30.07,0.29
338,4,27-Mar-09,6,4,12,2.75,5,4.4,0,4.1,1.6,44,0.79,6,29.93,0
338,5,28-Mar-09,9,2,0,2.25,5,5.2,1,5,1.8,47,0.86,3,29.95,0.04
338,6,29-Mar-09,8,2,18,3,3,5,1,4.2,1.6,48,0.9,10,29.54,0.12
338,7,30-Mar-09,8,3,18,2,3,4.8,1,3,1.1,36,0.74,18,29.71,0
339,0,23-Mar-09,6,2,17,2.5,4,3.6,1,3.4,3.2,35,0.36,10,30.35,0
339,1,24-Mar-09,6,2,5,2.25,4,3,1,3.7,2.2,32,0.35,8,30.43,0
339,2,25-Mar-09,5,3,22,3,4,4.6,1,4.4,1.4,42,0.24,3,30.35,0
339,3,26-Mar-09,5,0,5,2.5,4,5,0,4.3,1.4,39,0.8,8,30.07,0.29
339,4,27-Mar-09,5,3,14,2.75,4,4.2,0,4.4,1.6,44,0.79,6,29.93,0
339,5,28-Mar-09,5,2,0,2.25,4,2.4,1,2.3,3.1,47,0.86,3,29.95,0.04
339,6,29-Mar-09,5,1,5,3,5,5.2,1,4,1.5,48,0.9,10,29.54,0.12
339,7,30-Mar-09,6,0,0,3,4,3.8,1,3.6,1.6,36,0.74,18,29.71,0
340,0,23-Mar-09,7.5,3,26,2.25,3,3.6,1,3.8,4,35,0.36,10,30.35,0
340,1,24-Mar-09,9,3,17,2.75,4,5.2,0,5.6,2.3,32,0.35,8,30.43,0
340,2,25-Mar-09,8,3,15,3.75,3,5,1,5.3,2.7,42,0.24,3,30.35,0
340,3,26-Mar-09,9.5,0,20,3.25,3,5,1,5.5,2.1,39,0.8,8,30.07,0.29
340,4,27-Mar-09,9,4,33,3.75,4,6.2,0,5.8,1.1,44,0.79,6,29.93,0
340,5,28-Mar-09,7.5,3,11,3.25,4,5.2,1,5.5,1.7,47,0.86,3,29.95,0.04
340,6,29-Mar-09,8,2,27,2.25,3,4,1,4.8,3.6,48,0.9,10,29.54,0.12
340,7,30-Mar-09,8,2,15,2.75,4,4,1,4.9,2.6,36,0.74,18,29.71,0
341,0,23-Mar-09,7.5,2,30,3.25,3,5.4,1,5.4,2.45,35,0.36,10,30.35,0
341,1,24-Mar-09,7,2,21,3.25,3,5.2,0,4.9,2.9,32,0.35,8,30.43,0
341,2,25-Mar-09,11.5,3,27,2,3,2.8,1,3.6,3.4,42,0.24,3,30.35,0
341,3,26-Mar-09,8.5,0,27,2,3,2.4,,3.7,4,39,0.8,8,30.07,0.29
341,4,27-Mar-09,8,4,35,3,3,5.4,1,4.9,2,44,0.79,6,29.93,0
341,5,28-Mar-09,9,2,18,3,3,3.6,1,4.4,3.3,47,0.86,3,29.95,0.04
341,6,29-Mar-09,8.5,1,23,2.75,3,3.8,1,4.6,2.2,48,0.9,10,29.54,0.12
341,7,30-Mar-09,7,0,26,2,4,3.4,1,4.6,3,36,0.74,18,29.71,0
342,0,23-Mar-09,7,2,30,3.25,5,5.6,,4.1,2.6,35,0.36,10,30.35,0
342,1,24-Mar-09,7,2,18,3,4,5.6,0,4.1,1.9,32,0.35,8,30.43,0
342,2,25-Mar-09,8,2,21,2.75,4,4.6,1,4.6,2.4,42,0.24,3,30.35,0
342,3,26-Mar-09,9,0,24,2.75,4,4.4,0,2.8,3.1,39,0.8,8,30.07,0.29
342,4,27-Mar-09,7,3,35,2.75,4,5,1,5.1,2.1,44,0.79,6,29.93,0
342,5,28-Mar-09,3,2,6,2.5,3,1.6,1,2.1,5.5,47,0.86,3,29.95,0.04
342,6,29-Mar-09,11,2,6,2.75,4,4.4,1,3.7,3,48,0.9,10,29.54,0.12
342,7,30-Mar-09,7,1,27,3,4,4.8,1,4.2,2.9,36,0.74,18,29.71,0
343,0,23-Mar-09,11,2,8,2.5,5,3.2,1,3.5,3.5,35,0.36,10,30.35,0
343,1,24-Mar-09,8,3,5,2.25,3,2.2,1,3,2.9,32,0.35,8,30.43,0
343,2,25-Mar-09,10,1,8,3.5,4,4.4,0,4.1,1.6,42,0.24,3,30.35,0
343,3,26-Mar-09,8,0,3,3.75,4,4.6,1,3.9,2,39,0.8,8,30.07,0.29
343,4,27-Mar-09,6,2,3,3,4,5,1,4.2,2,44,0.79,6,29.93,0
343,6,29-Mar-09,6,0,3,2,3,3.6,0,3.5,3.2,48,0.9,10,29.54,0.12
343,7,30-Mar-09,7,1,9,3.25,5,4,1,2.6,1.3,36,0.74,18,29.71,0
344,0,23-Mar-09,7,3,15,3.25,3,4.2,1,5,2.6,35,0.36,10,30.35,0
344,1,24-Mar-09,7,3,15,2.25,3,4.2,1,4.3,3,32,0.35,8,30.43,0
344,2,25-Mar-09,8,2,8,2,3,2.6,1,3,3,42,0.24,3,30.35,0
344,3,26-Mar-09,7,0,8,1.75,3,2.2,0,3,3.2,39,0.8,8,30.07,0.29
344,4,27-Mar-09,6,4,11,1.75,3,2,0,3.3,3.6,44,0.79,6,29.93,0
344,5,28-Mar-09,4,2,11,2.25,3,4.2,1,4.2,2.9,47,0.86,3,29.95,0.04
344,6,29-Mar-09,5,2,6,2.25,2,2.2,1,3.3,2.7,48,0.9,10,29.54,0.12
344,7,30-Mar-09,7,2,15,2.75,3,4,1,4.3,2,36,0.74,18,29.71,0
345,0,23-Mar-09,7,1,14,2.75,3,4.2,1,4.3,2.7,35,0.36,10,30.35,0
345,1,24-Mar-09,7,2,15,3.5,4,4,1,4,2.1,32,0.35,8,30.43,0
345,2,25-Mar-09,8,1,18,2.75,3,4,0,3.7,1.8,42,0.24,3,30.35,0
345,3,26-Mar-09,3,0,6,3.5,3,3.6,1,4.2,2.7,39,0.8,8,30.07,0.29
345,4,27-Mar-09,8,1,12,3.25,4,4.8,0,4.4,2.1,44,0.79,6,29.93,0
345,5,28-Mar-09,7,1,9,3.5,4,4,1,3.8,1.9,47,0.86,3,29.95,0.04
345,6,29-Mar-09,8,3,3,3.25,3,4.4,1,4,1.2,48,0.9,10,29.54,0.12
345,7,30-Mar-09,7,1,9,3.25,3,4.4,0,4,1.2,36,0.74,18,29.71,0
346,0,23-Mar-09,7,3,0,3,3,3.4,1,4.2,3,35,0.36,10,30.35,0
401,0,26-Mar-09,7,0,8,2.5,2,5.6,0,4.1,2.7,39,0.8,8,30.07,0.29
401,1,27-Mar-09,9.5,3,8,2.25,3,5.6,0,4.2,2.4,44,0.79,6,29.93,0
401,2,28-Mar-09,7.5,2,3,2.75,4,6.2,0,4.8,1.5,47,0.86,3,29.95,0.04
401,3,29-Mar-09,8,1,8,2.25,3,4.4,1,3.4,2.6,48,0.9,10,29.54,0.12
401,4,30-Mar-09,8,2,13,2,3,4.4,1,3.5,4.3,36,0.74,18,29.71,0
401,5,31-Mar-09,9,3,8,2.5,3,5,0,3.6,2.8,45,0.57,2,30.09,0
401,6,1-Apr-09,8,1,13,3,4,5.8,0,4.3,1.3,45,0.72,9,29.99,0.12
401,7,2-Apr-09,8,4,19,3,4,6.2,0,4.8,1.4,53,0.76,5,30,0
402,0,26-Mar-09,7,1,21,1,1,1.8,0,2.1,5.8,39,0.8,8,30.07,0.29
402,1,27-Mar-09,7,4,17,2.25,3,5,1,4.3,3.1,44,0.79,6,29.93,0
402,2,28-Mar-09,7,2,20,2,1,3,1,3,4.3,47,0.86,3,29.95,0.04
402,3,29-Mar-09,7.75,1,11,3,1,3,1,3.3,2.2,48,0.9,10,29.54,0.12
402,4,30-Mar-09,7.3,0,35,2.25,1,2.8,0,2.9,2.3,36,0.74,18,29.71,0
402,5,31-Mar-09,6.5,3,30,2.5,1,4,0,2.8,2.1,45,0.57,2,30.09,0
402,6,1-Apr-09,7.5,1,22,2.25,1,2,1,2.4,2.2,45,0.72,9,29.99,0.12
402,7,2-Apr-09,5,4,19,3.5,1,6.2,0,4.4,2,53,0.76,5,30,0
403,0,26-Mar-09,4,1,8,2.75,5,4.8,0,6.2,2.9,39,0.8,8,30.07,0.29
403,1,27-Mar-09,9,4,17,2.5,5,4.4,0,4.3,2.4,44,0.79,6,29.93,0
403,2,28-Mar-09,6,4,17,2.5,5,4.2,1,4.6,2.8,47,0.86,3,29.95,0.04
403,3,29-Mar-09,7,3,17,2.25,5,4,1,4.1,2.2,48,0.9,10,29.54,0.12
403,4,30-Mar-09,8,2,8,2,5,4,1,3.9,2.5,36,0.74,18,29.71,0
403,5,31-Mar-09,6,4,8,1.5,5,3,0,3.1,3.7,45,0.57,2,30.09,0
403,6,1-Apr-09,4,0,8,3.25,5,5.2,1,4.6,2.8,45,0.72,9,29.99,0.12
403,7,2-Apr-09,5,4,8,2.75,5,4.4,1,2.9,2.5,53,0.76,5,30,0
404,0,26-Mar-09,7,0,9,2.75,3,2.8,0,4.6,3,39,0.8,8,30.07,0.29
404,1,27-Mar-09,9,3,9,3,4,5.2,1,6,1.7,44,0.79,6,29.93,0
404,2,28-Mar-09,9,1,0,2.5,3,2.8,1,3.5,4.3,47,0.86,3,29.95,0.04
404,3,29-Mar-09,7,2,0,3.25,3,5.2,1,4.3,3.6,48,0.9,10,29.54,0.12
404,4,30-Mar-09,10,1,0,2.75,3,5,1,4.6,2.5,36,0.74,18,29.71,0
404,5,31-Mar-09,7,4,0,3.25,3,5.2,0,4.3,2,45,0.57,2,30.09,0
404,6,1-Apr-09,7,1,0,2.75,3,4.4,1,3.4,1.8,45,0.72,9,29.99,0.12
404,7,2-Apr-09,8,4,0,3.25,5,5.2,1,5.3,1.7,53,0.76,5,30,0
405,0,26-Mar-09,7,1,23,3,4,4.6,1,4.9,1.6,39,0.8,8,30.07,0.29
405,1,27-Mar-09,7,3,26,3.25,4,5.8,1,5.5,1.6,44,0.79,6,29.93,0
405,2,28-Mar-09,7,2,38,2,3,4.8,1,5.2,2.1,47,0.86,3,29.95,0.04
405,3,29-Mar-09,6,1,37,2.25,3,4,1,4.4,2.8,48,0.9,10,29.54,0.12
405,4,30-Mar-09,6,2,54,3,4,5.8,0,5.4,1.6,36,0.74,18,29.71,0
405,5,31-Mar-09,6,4,24,3,5,5.4,,4.7,1.5,45,0.57,2,30.09,0
405,6,1-Apr-09,5,1,8,3.25,5,6,0,5.2,1.5,45,0.72,9,29.99,0.12
405,7,2-Apr-09,5,3,33,3.25,4,6.4,,5.4,1.6,53,0.76,5,30,0
406,0,26-Mar-09,14,0,3,2.75,3,4.2,1,4.9,2.9,39,0.8,8,30.07,0.29
406,1,27-Mar-09,6,2,9,2,3,4.4,1,5.2,3.3,44,0.79,6,29.93,0
406,2,28-Mar-09,8,2,11,2.5,3,3.4,1,4.5,2.7,47,0.86,3,29.95,0.04
406,3,29-Mar-09,8,0,9,2.75,3,3.6,1,4.8,2.2,48,0.9,10,29.54,0.12
406,4,30-Mar-09,2,0,6,1.5,3,1.8,0,2.9,3.7,36,0.74,18,29.71,0
406,5,31-Mar-09,3,3,14,1.5,2,1,0,3.2,4.7,45,0.57,2,30.09,0
406,6,1-Apr-09,8,2,9,2.25,3,3.8,1,3.9,3.7,45,0.72,9,29.99,0.12
406,7,2-Apr-09,10,4,9,2,4,4.6,1,4.5,2.1,53,0.76,5,30,0
407,0,26-Mar-09,6,0,26,2.5,5,4,1,3.9,2.8,39,0.8,8,30.07,0.29
407,1,27-Mar-09,5,1,17,2.5,4,5,1,4.3,2.1,44,0.79,6,29.93,0
407,2,28-Mar-09,6,0,9,2.75,4,3.8,1,4.2,2.1,47,0.86,3,29.95,0.04
407,3,29-Mar-09,8,1,0,1.5,3,1.6,1,3.4,4.6,48,0.9,10,29.54,0.12
407,4,30-Mar-09,5,1,,2.25,3,3.8,1,4.4,3.1,36,0.74,18,29.71,0
407,5,31-Mar-09,,3,18,1.75,4,2.8,1,3.8,3.8,45,0.57,2,30.09,0
407,6,1-Apr-09,5,3,9,2,4,3,1,3.1,3,45,0.72,9,29.99,0.12
407,7,2-Apr-09,5,3,9,2,4,3.4,1,3.5,3.4,53,0.76,5,30,0
408,0,26-Mar-09,8,0,3,2.5,5,5.8,1,5.1,1.7,39,0.8,8,30.07,0.29
408,1,27-Mar-09,8,3,12,3.5,5,5,1,4.5,1.1,44,0.79,6,29.93,0
408,2,28-Mar-09,8,3,12,3.25,5,5.2,1,4.6,1.5,47,0.86,3,29.95,0.04
408,3,29-Mar-09,9,2,12,3.5,4,4.8,1,3.6,1.2,48,0.9,10,29.54,0.12
408,4,30-Mar-09,8.5,1,12,3.5,4,4.8,1,3.9,1.3,36,0.74,18,29.71,0
408,5,31-Mar-09,7.5,4,12,2.5,4,4.6,1,3.7,1.3,45,0.57,2,30.09,0
408,6,1-Apr-09,8,1,12,3,4,4.4,1,3.8,1.2,45,0.72,9,29.99,0.12
408,7,2-Apr-09,7.5,4,3,3.75,4,5.6,0,4.2,1.2,53,0.76,5,30,0
409,0,26-Mar-09,7,0,22,1.25,2,2.6,1,4.1,2.3,39,0.8,8,30.07,0.29
409,1,27-Mar-09,7,4,25,1.5,1,3.8,1,4.2,1.5,44,0.79,6,29.93,0
409,2,28-Mar-09,7,1,13,2.5,2,4.6,1,5.2,1.7,47,0.86,3,29.95,0.04
409,3,29-Mar-09,8,1,13,0.75,2,3.8,1,3.2,3.1,48,0.9,10,29.54,0.12
409,4,30-Mar-09,3,0,8,1,2,2.8,0,2.1,2.9,36,0.74,18,29.71,0
409,5,31-Mar-09,8,4,31,1.5,2,4.6,0,2.6,1.6,45,0.57,2,30.09,0
409,6,1-Apr-09,5,1,31,1.75,3,4.4,0,4.4,1.6,45,0.72,9,29.99,0.12
409,7,2-Apr-09,7,4,26,1.75,3,6.6,1,3.6,2,53,0.76,5,30,0
410,0,26-Mar-09,8,1,11,1.75,3,2.4,1,3,4.2,39,0.8,8,30.07,0.29
410,1,27-Mar-09,6,4,16,3,4,5.6,0,,,44,0.79,6,29.93,0
410,2,28-Mar-09,8,2,9,2,5,4,1,4.6,2.9,47,0.86,3,29.95,0.04
410,3,29-Mar-09,4,1,8,2.75,4,5.6,1,4.3,2.7,48,0.9,10,29.54,0.12
410,4,30-Mar-09,6,1,25,2.5,5,4.6,1,3.3,3.1,36,0.74,18,29.71,0
410,5,31-Mar-09,5,3,23,1.75,4,4,0,2.6,2.9,45,0.57,2,30.09,0
410,6,1-Apr-09,4,3,21,1.5,2,4.4,0,2.6,2.3,45,0.72,9,29.99,0.12
410,7,2-Apr-09,5,,16,2,2,4.2,1,3.4,1.2,53,0.76,5,30,0
411,0,26-Mar-09,5,0,8,3.5,4,4.8,0,4.9,1.9,39,0.8,8,30.07,0.29
411,1,27-Mar-09,7,4,17,3.25,5,4.8,1,4.9,1.7,44,0.79,6,29.93,0
411,2,28-Mar-09,7,2,17,3.5,4,5.6,1,5.2,1.4,47,0.86,3,29.95,0.04
411,3,29-Mar-09,8,1,8,3,4,4.2,1,3.9,1.3,48,0.9,10,29.54,0.12
411,4,30-Mar-09,8,0,8,2.75,4,3.2,0,3.2,1.2,36,0.74,18,29.71,0
411,5,31-Mar-09,7,3,26,3.25,4,4.4,0,3.9,1.8,45,0.57,2,30.09,0
411,6,1-Apr-09,8,0,17,3.5,4,4,0,3.2,1.7,45,0.72,9,29.99,0.12
411,7,2-Apr-09,6,4,5,3,4,4.6,1,3.7,1.4,53,0.76,5,30,0
412,0,26-Mar-09,7,0,17,1.5,4,3.2,1,3.9,3.6,39,0.8,8,30.07,0.29
412,1,27-Mar-09,4,3,22,2,4,3.8,1,3.5,4.2,44,0.79,6,29.93,0
412,2,28-Mar-09,7,3,12,2,4,3.8,1,4.4,2.3,47,0.86,3,29.95,0.04
412,3,29-Mar-09,8,2,12,1.75,4,2.8,0,4.6,3.9,48,0.9,10,29.54,0.12
412,4,30-Mar-09,7,2,37,2,5,3.2,1,3.8,3.3,36,0.74,18,29.71,0
412,5,31-Mar-09,6,3,17,1.75,4,3.2,1,3.7,2.7,45,0.57,2,30.09,0
412,6,1-Apr-09,6,1,25,1.75,4,3.8,1,3.4,1.9,45,0.72,9,29.99,0.12
412,7,2-Apr-09,7,4,12,1.75,4,3.4,1,3.775,2.3,53,0.76,5,30,0
413,0,26-Mar-09,8,0,13,2.25,3,3.2,0,2.9,2.8,39,0.8,8,30.07,0.29
413,1,27-Mar-09,7,3,19,2.75,4,5.4,1,5,1.5,44,0.79,6,29.93,0
413,2,28-Mar-09,7,2,26,2.5,3,4,1,3.6,3.1,47,0.86,3,29.95,0.04
413,3,29-Mar-09,8,1,9,2.25,3,2.6,1,2.5,3.1,48,0.9,10,29.54,0.12
413,4,30-Mar-09,7,2,21,2.5,3,3.4,0,3.3,2.5,36,0.74,18,29.71,0
413,5,31-Mar-09,9,3,36,2.75,4,5,0,3.6,2.3,45,0.57,2,30.09,0
413,6,1-Apr-09,7,2,16,2.25,3,4.6,0,3.8,1.8,45,0.72,9,29.99,0.12
413,7,2-Apr-09,8,4,31,2.25,3,5,0,4.3,1.7,53,0.76,5,30,0
414,0,26-Mar-09,5.5,0,5,3.25,3,4.2,0,3.4,3.4,39,0.8,8,30.07,0.29
414,1,27-Mar-09,7,2,5,2,3,3.4,1,4.4,3.9,44,0.79,6,29.93,0
414,2,28-Mar-09,9,2,0,3,4,5,1,4.6,2.8,47,0.86,3,29.95,0.04
414,3,29-Mar-09,9,1,0,2.5,4,4.4,1,4.4,3.1,48,0.9,10,29.54,0.12
414,4,30-Mar-09,8,,0,2.25,3,4.4,1,3.2,3.7,36,0.74,18,29.71,0
414,5,31-Mar-09,8,2,0,1.75,2,1.2,0,2.5,3.9,45,0.57,2,30.09,0
414,6,1-Apr-09,6,0,9,1.25,1,1.6,0,2.1,4.6,45,0.72,9,29.99,0.12
414,7,2-Apr-09,6,4,3,2.5,3,5.2,1,4.1,1.9,53,0.76,5,30,0
415,0,26-Mar-09,7,0,17,2.25,2,1.8,0,2.9,4,39,0.8,8,30.07,0.29
415,1,27-Mar-09,6,2,17,1.75,4,3.4,1,3.8,2.1,44,0.79,6,29.93,0
415,2,28-Mar-09,5,2,22,2.25,4,3.6,1,4,1.9,47,0.86,3,29.95,0.04
415,3,29-Mar-09,6,3,29,2.5,4,4.4,1,4.7,1.5,48,0.9,10,29.54,0.12
415,4,30-Mar-09,7,0,25,2.75,4,3.2,1,5.1,1.5,36,0.74,18,29.71,0
415,5,31-Mar-09,5,3,17,3,4,4.2,0,5,2.5,45,0.57,2,30.09,0
415,6,1-Apr-09,9,0,11,2.75,4,4.4,1,4.7,1.9,45,0.72,9,29.99,0.12
415,7,2-Apr-09,9,4,8,2.5,4,4.8,1,5.1,1.9,53,0.76,5,30,0
417,0,26-Mar-09,8,0,13,2,1,2,1,2.9,4.2,39,0.8,8,30.07,0.29
417,1,27-Mar-09,7,3,26,1.75,2,3.2,0,3.3,4.8,44,0.79,6,29.93,0
417,2,28-Mar-09,5,1,15,1.25,1,2,1,3.2,4.4,47,0.86,3,29.95,0.04
417,3,29-Mar-09,10,1,17,1.75,2,3.6,1,4.1,3.2,48,0.9,10,29.54,0.12
417,4,30-Mar-09,9,1,21,2.5,4,4.8,0,4.9,2.2,36,0.74,18,29.71,0
417,5,31-Mar-09,8,3,24,3,4,6.2,0,5.4,2.3,45,0.57,2,30.09,0
417,6,1-Apr-09,3,1,16,1.75,2,1.8,1,2,4.3,45,0.72,9,29.99,0.12
417,7,2-Apr-09,9,4,14,2.75,3,5.6,1,4.3,3,53,0.76,5,30,0
418,0,26-Mar-09,10,1,6,2.75,2,2.4,1,3.5,2.7,39,0.8,8,30.07,0.29
418,1,27-Mar-09,8,3,14,3,3,5.6,0,3.9,2,44,0.79,6,29.93,0
418,2,28-Mar-09,7,3,0,2.75,2,2.8,1,3.2,2.9,47,0.86,3,29.95,0.04
418,3,29-Mar-09,5,2,5,2.75,3,4.2,0,2.3,2.8,48,0.9,10,29.54,0.12
418,4,30-Mar-09,7,2,5,3,3,4.8,0,3.4,1.8,36,0.74,18,29.71,0
418,5,31-Mar-09,9,4,5,2.5,2,5.2,0,3.1,1.6,45,0.57,2,30.09,0
418,6,1-Apr-09,9,3,5,2.5,2,4.2,1,1.9,2.9,45,0.72,9,29.99,0.12
418,7,2-Apr-09,9,4,0,2.75,1,5.2,1,1.5,2.6,53,0.76,5,30,0
419,0,26-Mar-09,7,0,3,3,5,5.6,1,5.3,2.9,39,0.8,8,30.07,0.29
419,1,27-Mar-09,9,4,3,3.5,5,5.4,1,5,3.1,44,0.79,6,29.93,0
419,2,28-Mar-09,6.5,2,3,3.5,4,5.5,1,5.2,2.4,47,0.86,3,29.95,0.04
419,3,29-Mar-09,12,2,0,3.75,5,5.6,1,5.8,2.6,48,0.9,10,29.54,0.12
419,4,30-Mar-09,8,0,12,3.25,5,4.8,1,5.1,2.1,36,0.74,18,29.71,0
419,5,31-Mar-09,5,3,12,2.25,4,5.8,0,4.8,2.3,45,0.57,2,30.09,0
419,6,1-Apr-09,6,0,12,3.5,5,4.4,1,5.5,1.9,45,0.72,9,29.99,0.12
419,7,2-Apr-09,9,4,12,3.5,5,6.2,1,5.3,2,53,0.76,5,30,0
420,0,26-Mar-09,5.5,2,21,3,4,6.4,1,5.5,2.8,39,0.8,8,30.07,0.29
420,1,27-Mar-09,5.5,3,11,2.75,4,6.2,1,5.5,2.4,44,0.79,6,29.93,0
420,2,28-Mar-09,5,1,17,3.25,3,6.8,1,5.5,2.6,47,0.86,3,29.95,0.04
420,3,29-Mar-09,9,2,12,3.25,4,6.2,1,5.1,2.5,48,0.9,10,29.54,0.12
420,4,30-Mar-09,6,1,11,3,4,6.2,0,5.1,2.7,36,0.74,18,29.71,0
420,5,31-Mar-09,6,3,33,3,4,6,1,4,3,45,0.57,2,30.09,0
420,6,1-Apr-09,6,1,6,2.75,4,6,0,5.2,2.8,45,0.72,9,29.99,0.12
420,7,2-Apr-09,9,3,21,3,4,6,1,5,1.9,53,0.76,5,30,0
421,0,26-Mar-09,7,1,3,2.75,3,4.8,1,5.2,2.1,39,0.8,8,30.07,0.29
421,1,27-Mar-09,8.5,4,3,3.25,5,4.6,1,4.9,2.45,44,0.79,6,29.93,0
421,2,28-Mar-09,12,2,3,2.5,4,4,1,4.4,2.6,47,0.86,3,29.95,0.04
421,3,29-Mar-09,11,2,3,3,4,4.2,1,4.3,1.7,48,0.9,10,29.54,0.12
421,4,30-Mar-09,9,1,3,2.75,3,3.6,1,3.9,2.5,36,0.74,18,29.71,0
421,5,31-Mar-09,7,3,3,2.5,3,4.5,1,3.9,1.8,45,0.57,2,30.09,0
421,6,1-Apr-09,11,0,3,2.25,3,3.2,1,3.4,2.1,45,0.72,9,29.99,0.12
421,7,2-Apr-09,9,4,3,1.25,3,3,1,3.8,2.2,53,0.76,5,30,0
422,0,26-Mar-09,9,0,17,2.5,4,4.4,0,4.4,2.9,39,0.8,8,30.07,0.29
422,1,27-Mar-09,,3,29,2.25,4,4.4,1,4.7,2.3,44,0.79,6,29.93,0
422,2,28-Mar-09,8,1,20,2.5,4,4.4,1,4.3,2.3,47,0.86,3,29.95,0.04
422,3,29-Mar-09,5,0,3,2.25,3,3.2,1,3.2,3.9,48,0.9,10,29.54,0.12
422,4,30-Mar-09,10,1,17,3,4,4.6,1,3.8,1.5,36,0.74,18,29.71,0
422,5,31-Mar-09,8,2,17,3,4,5,1,4.6,1.5,45,0.57,2,30.09,0
422,6,1-Apr-09,7,0,17,2.75,4,5.6,1,5.4,1.2,45,0.72,9,29.99,0.12
422,7,2-Apr-09,8,2,17,3.25,4,4.8,1,4.3,1.6,53,0.76,5,30,0
423,0,26-Mar-09,9,0,12,3,3,4.2,1,4.7,2.2,39,0.8,8,30.07,0.29
423,1,27-Mar-09,8,4,24,2.75,4,5.6,1,5.5,2,44,0.79,6,29.93,0
423,2,28-Mar-09,8,1,12,2.75,3,4.8,1,5,2.4,47,0.86,3,29.95,0.04
423,3,29-Mar-09,6,2,18,2.25,3,4.2,1,3.9,2.7,48,0.9,10,29.54,0.12
423,4,30-Mar-09,7,1,15,1.75,3,3.4,1,3,2.9,36,0.74,18,29.71,0
423,5,31-Mar-09,9,4,27,2.25,4,4.8,0,3.3,2.5,45,0.57,2,30.09,0
423,6,1-Apr-09,8,2,27,2.5,4,4.8,1,4.6,2.2,45,0.72,9,29.99,0.12
423,7,2-Apr-09,8,4,18,3,4,5.8,0,5.1,1.7,53,0.76,5,30,0
